85 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
86 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
87 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
88 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
89 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
90 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
90 , landmark , 1 , 15.8574 , -12.956 , 0.94791 , -0.06375 , 0.92197
90 , landmark , 2 , 12.4531 , -2.7608 , 1.0582 , 0.26242 , 2.1837
90 , landmark , 3 , 23.8839 , 5.8444 , 0.97759 , 0.091587 , 0.62571
90 , landmark , 4 , 1.0092 , 2.9729 , 33.2856 , -10.9595 , 4.7202
91 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
92 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
93 , odometry , 0.00049315 , -2.0893e-06 , -7.3828e-07 , 0.99751 , 1 , 1
94 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
95 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
96 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
97 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
98 , odometry , 0.00049315 , -2.2779e-06 , -8.0492e-07 , 0.99751 , 1 , 1
98 , landmark , 1 , 15.8613 , -12.9592 , 0.94774 , -0.06396 , 0.92172
98 , landmark , 2 , 12.4433 , -2.7586 , 1.0583 , 0.26317 , 2.1871
98 , landmark , 3 , 23.8787 , 5.8431 , 0.9776 , 0.091527 , 0.62596
98 , landmark , 4 , 1.0076 , 2.9683 , 33.3897 , -10.9948 , 4.7322
99 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
100 , odometry , 0.00049315 , -1.7121e-06 , -6.0499e-07 , 0.99751 , 1 , 1
101 , odometry , 0 , 0 , 0 , 0.99751 , 1 , 1
102 , odometry , 0.00049315 , -2.0893e-06 , -7.3828e-07 , 0.99751 , 1 , 1
103 , odometry , 0.00049315 , -1.9007e-06 , -6.7163e-07 , 0.99751 , 1 , 1
104 , odometry , 0.00049315 , -2.2779e-06 , -8.0492e-07 , 0.99751 , 1 , 1
105 , odometry , 0.00098631 , -2.6698e-06 , -9.4339e-07 , 0.99751 , 1 , 1
106 , odometry , 0.00098631 , -4.1786e-06 , -1.4766e-06 , 0.99751 , 1 , 1
107 , odometry , 0.00098631 , -3.8014e-06 , -1.3433e-06 , 0.99751 , 1 , 1
107 , landmark , 1 , 15.8534 , -12.9528 , 0.94809 , -0.06354 , 0.92223
107 , landmark , 2 , 12.4334 , -2.7564 , 1.0585 , 0.26392 , 2.1905
107 , landmark , 3 , 23.7691 , 5.9263 , 0.97705 , 0.092055 , 0.63079
107 , landmark , 4 , 0.99331 , 2.9687 , 33.5743 , -10.8992 , 4.6468
108 , odometry , 0.0019726 , -7.6028e-06 , -2.6865e-06 , 0.99751 , 1 , 1
109 , odometry , 0.0019726 , -8.3572e-06 , -2.9531e-06 , 0.99751 , 1 , 1
110 , odometry , 0.0024657 , -1.4219e-05 , -5.0243e-06 , 0.99751 , 1 , 1
111 , odometry , 0.0034521 , -1.1985e-05 , -4.2349e-06 , 0.99751 , 1 , 1
112 , odometry , 0.003452 , -2.1226e-05 , -7.5005e-06 , 0.99751 , 1 , 1
113 , odometry , 0.0039452 , -1.3697e-05 , -4.8399e-06 , 0.99751 , 1 , 1
114 , odometry , 0.0044384 , -1.8804e-05 , -6.6445e-06 , 0.99751 , 1 , 1
115 , odometry , 0.0049315 , -2.0893e-05 , -7.3828e-06 , 0.99751 , 1 , 1
115 , landmark , 1 , 15.8378 , -12.94 , 0.94877 , -0.062698 , 0.92326
115 , landmark , 2 , 12.4236 , -2.7543 , 1.0587 , 0.26467 , 2.1938
115 , landmark , 3 , 23.7694 , 5.9264 , 0.97705 , 0.092058 , 0.63077
115 , landmark , 4 , 0.99009 , 2.9591 , 33.792 , -10.9721 , 4.6712
116 , odometry , 0.0049315 , -1.7121e-05 , -6.0499e-06 , 0.99751 , 1 , 1
117 , odometry , 0.0059179 , -1.8282e-05 , -6.4601e-06 , 0.99751 , 1 , 1
118 , odometry , 0.006411 , -2.2257e-05 , -7.8648e-06 , 0.99751 , 1 , 1
119 , odometry , 0.006411 , -2.2257e-05 , -7.8648e-06 , 0.99751 , 1 , 1
120 , odometry , 0.0073973 , -2.5682e-05 , -9.0748e-06 , 0.99751 , 1 , 1
121 , odometry , 0.0073973 , -2.8511e-05 , -1.0074e-05 , 0.99751 , 1 , 1
122 , odometry , 0.0078905 , -2.7394e-05 , -9.6798e-06 , 0.99751 , 1 , 1
123 , odometry , 0.0083836 , -3.2312e-05 , -1.1418e-05 , 0.99751 , 1 , 1
124 , odometry , 0.0093699 , -3.6113e-05 , -1.2761e-05 , 0.99751 , 0.99999 , 1
124 , landmark , 1 , 15.7988 , -12.9081 , 0.9505 , -0.060583 , 0.92585
124 , landmark , 2 , 12.3648 , -2.7412 , 1.0597 , 0.26921 , 2.2143
124 , landmark , 3 , 23.7203 , 5.9141 , 0.97719 , 0.091467 , 0.63314
124 , landmark , 4 , 0.92922 , 2.9471 , 34.8353 , -10.6682 , 4.3637
125 , odometry , 0.0093699 , -3.253e-05 , -1.1495e-05 , 0.99751 , 0.99999 , 1
126 , odometry , 0.0098631 , -2.6698e-05 , -9.4339e-06 , 0.99751 , 0.99999 , 1
127 , odometry , 0.010356 , -3.9915e-05 , -1.4104e-05 , 0.99751 , 0.99999 , 1
128 , odometry , 0.010849 , -3.3517e-05 , -1.1844e-05 , 0.99751 , 0.99999 , 1
129 , odometry , 0.011343 , -4.8054e-05 , -1.698e-05 , 0.99751 , 0.99999 , 1
130 , odometry , 0.011343 , -3.9378e-05 , -1.3915e-05 , 0.99751 , 0.99999 , 1
131 , odometry , 0.012329 , -3.8087e-05 , -1.3459e-05 , 0.99751 , 0.99999 , 1
132 , odometry , 0.012822 , -5.9226e-05 , -2.0928e-05 , 0.99751 , 0.99999 , 1
132 , landmark , 1 , 15.6161 , -12.8729 , 0.95573 , -0.053707 , 0.93485
132 , landmark , 2 , 12.2569 , -2.7173 , 1.0616 , 0.2777 , 2.2526
132 , landmark , 3 , 23.6512 , 5.8969 , 0.9774 , 0.090629 , 0.63651
132 , landmark , 4 , 0.84334 , 2.9411 , 36.0805 , -10.0592 , 3.8844
133 , odometry , 0.013315 , -3.6042e-05 , -1.2736e-05 , 0.99751 , 0.99999 , 1
134 , odometry , 0.013315 , -3.6042e-05 , -1.2736e-05 , 0.99751 , 0.99999 , 1
135 , odometry , 0.014302 , -3.3243e-05 , -1.1747e-05 , 0.99751 , 0.99999 , 1
136 , odometry , 0.014795 , -4.5705e-05 , -1.615e-05 , 0.99751 , 0.99998 , 1
137 , odometry , 0.014795 , -4.0047e-05 , -1.4151e-05 , 0.99751 , 0.99998 , 1
138 , odometry , 0.015781 , -3.0646e-05 , -1.0829e-05 , 0.99751 , 0.99998 , 1
139 , odometry , 0.015781 , -4.2717e-05 , -1.5094e-05 , 0.99751 , 0.99998 , 1
140 , odometry , 0.016767 , -3.8974e-05 , -1.3772e-05 , 0.99751 , 0.99998 , 1
141 , odometry , 0.01726 , -3.3519e-05 , -1.1844e-05 , 0.99751 , 0.99998 , 1
141 , landmark , 1 , 15.5653 , -12.9455 , 0.955 , -0.054108 , 0.93494
141 , landmark , 2 , 12.1643 , -2.8083 , 1.0678 , 0.29378 , 2.2725
141 , landmark , 3 , 23.6396 , 6.0037 , 0.97656 , 0.092291 , 0.6366
142 , odometry , 0.017754 , -4.8056e-05 , -1.6981e-05 , 0.99751 , 0.99998 , 1
143 , odometry , 0.018247 , -7.5213e-06 , -2.6577e-06 , 0.99751 , 0.99998 , 1
144 , odometry , 0.01874 , -1.4892e-05 , -5.262e-06 , 0.99751 , 0.99998 , 1
145 , odometry , 0.019233 , -1.5283e-05 , -5.4005e-06 , 0.99751 , 0.99997 , 1
146 , odometry , 0.019233 , -3.735e-05 , -1.3198e-05 , 0.99751 , 0.99997 , 1
147 , odometry , 0.020219 , -5.4731e-05 , -1.934e-05 , 0.99751 , 0.99997 , 1
148 , odometry , 0.020713 , -2.438e-05 , -8.615e-06 , 0.99751 , 0.99997 , 1
149 , odometry , 0.021206 , -3.3071e-05 , -1.1686e-05 , 0.99751 , 0.99997 , 1
149 , landmark , 1 , 15.3416 , -12.8731 , 0.96258 , -0.044596 , 0.94685
149 , landmark , 2 , 11.9783 , -2.7654 , 1.0715 , 0.30983 , 2.342
149 , landmark , 3 , 23.4821 , 5.9637 , 0.97706 , 0.090322 , 0.64436
149 , landmark , 4 , 0.53511 , 2.9592 , 39.0895 , -6.8877 , 2.2455
150 , odometry , 0.021699 , -1.7243e-05 , -6.0929e-06 , 0.99751 , 0.99997 , 1
151 , odometry , 0.022192 , -9.1476e-06 , -3.2324e-06 , 0.99751 , 0.99997 , 1
152 , odometry , 0.023178 , 8.1746e-06 , 2.8885e-06 , 0.99751 , 0.99996 , 1
153 , odometry , 0.022685 , -3.5378e-05 , -1.2501e-05 , 0.99751 , 0.99996 , 1
154 , odometry , 0.024165 , 2.7006e-05 , 9.5426e-06 , 0.99751 , 0.99996 , 1
155 , odometry , 0.024165 , -7.1914e-07 , -2.5411e-07 , 0.99751 , 0.99996 , 1
156 , odometry , 0.024658 , -7.3382e-07 , -2.593e-07 , 0.99751 , 0.99996 , 0.99999
157 , odometry , 0.025151 , -1.0367e-05 , -3.6633e-06 , 0.99751 , 0.99996 , 0.99999
158 , odometry , 0.025644 , -7.6317e-07 , -2.6967e-07 , 0.99751 , 0.99995 , 0.99999
158 , landmark , 1 , 15.2285 , -12.8919 , 0.96503 , -0.041312 , 0.9512
158 , landmark , 2 , 11.812 , -2.727 , 1.075 , 0.32484 , 2.407
158 , landmark , 3 , 23.1678 , 5.9916 , 0.97724 , 0.088001 , 0.65972
159 , odometry , 0.026137 , -1.0774e-05 , -3.807e-06 , 0.99751 , 0.99995 , 0.99999
160 , odometry , 0.026631 , -1.0977e-05 , -3.8788e-06 , 0.99751 , 0.99995 , 0.99999
161 , odometry , 0.027124 , 1.9939e-05 , 7.0456e-06 , 0.99751 , 0.99995 , 0.99999
162 , odometry , 0.027617 , 2.0302e-05 , 7.1737e-06 , 0.99751 , 0.99995 , 0.99999
163 , odometry , 0.027617 , 2.0302e-05 , 7.1737e-06 , 0.99751 , 0.99995 , 0.99999
164 , odometry , 0.028603 , 2.1027e-05 , 7.4299e-06 , 0.99751 , 0.99994 , 0.99999
165 , odometry , 0.028603 , -1.179e-05 , -4.1662e-06 , 0.99751 , 0.99994 , 0.99999
166 , odometry , 0.029096 , 1.0262e-05 , 3.626e-06 , 0.99751 , 0.99994 , 0.99999
167 , odometry , 0.029589 , 2.1752e-05 , 7.6861e-06 , 0.99751 , 0.99994 , 0.99999
167 , landmark , 1 , 14.9855 , -12.9123 , 0.9711 , -0.033537 , 0.96108
167 , landmark , 2 , 11.5436 , -2.7714 , 1.0865 , 0.3605 , 2.5016
167 , landmark , 3 , 22.9521 , 5.9358 , 0.978 , 0.085085 , 0.671
168 , odometry , 0.030083 , -8.9526e-07 , -3.1635e-07 , 0.99751 , 0.99994 , 0.99999
169 , odometry , 0.030576 , 1.0783e-05 , 3.8104e-06 , 0.99751 , 0.99994 , 0.99999
170 , odometry , 0.031069 , 2.2839e-05 , 8.0705e-06 , 0.99751 , 0.99993 , 0.99999
171 , odometry , 0.031562 , 1.1131e-05 , 3.9333e-06 , 0.99751 , 0.99993 , 0.99999
172 , odometry , 0.032055 , 4.8083e-05 , 1.699e-05 , 0.99751 , 0.99993 , 0.99999
173 , odometry , 0.032055 , 3.5824e-05 , 1.2659e-05 , 0.99751 , 0.99993 , 0.99999
174 , odometry , 0.033042 , 2.429e-05 , 8.5829e-06 , 0.99751 , 0.99993 , 0.99999
175 , odometry , 0.033042 , 1.1653e-05 , 4.1177e-06 , 0.99751 , 0.99993 , 0.99999
175 , landmark , 1 , 14.7319 , -12.9196 , 0.97827 , -0.024775 , 0.97175
175 , landmark , 3 , 22.834 , 6.0117 , 0.97759 , 0.085131 , 0.67665
176 , odometry , 0.033042 , 1.1653e-05 , 4.1177e-06 , 0.99751 , 0.99993 , 0.99999
177 , odometry , 0.034521 , -1.0273e-06 , -3.6302e-07 , 0.99751 , 0.99992 , 0.99999
178 , odometry , 0.034521 , 1.2175e-05 , 4.3021e-06 , 0.99751 , 0.99992 , 0.99999
179 , odometry , 0.034521 , -1.423e-05 , -5.0281e-06 , 0.99751 , 0.99992 , 0.99999
180 , odometry , 0.035014 , 5.2521e-05 , 1.8559e-05 , 0.99751 , 0.99992 , 0.99999
181 , odometry , 0.035507 , -2.8216e-05 , -9.9702e-06 , 0.99751 , 0.99991 , 0.99999
182 , odometry , 0.035507 , -5.5374e-05 , -1.9567e-05 , 0.99751 , 0.99991 , 0.99999
183 , odometry , 0.036494 , 2.6827e-05 , 9.4796e-06 , 0.99751 , 0.99991 , 0.99999
184 , odometry , 0.036494 , 1.2871e-05 , 4.5479e-06 , 0.99751 , 0.99991 , 0.99999
184 , landmark , 1 , 14.4531 , -12.8999 , 0.98755 , -0.013953 , 0.98437
184 , landmark , 2 , 11.0772 , -2.8133 , 1.1086 , 0.42766 , 2.6839
184 , landmark , 3 , 22.4391 , 6.0125 , 0.97829 , 0.081026 , 0.69761
185 , odometry , 0.036987 , -1.1007e-06 , -3.8895e-07 , 0.99751 , 0.99991 , 0.99999
186 , odometry , 0.03748 , 1.3218e-05 , 4.6708e-06 , 0.99751 , 0.9999 , 0.99999
187 , odometry , 0.037973 , 1.3392e-05 , 4.7323e-06 , 0.99751 , 0.9999 , 0.99999
188 , odometry , 0.038466 , -1.5856e-05 , -5.6028e-06 , 0.99751 , 0.9999 , 0.99999
189 , odometry , 0.038959 , -1.1594e-06 , -4.0969e-07 , 0.99751 , 0.9999 , 0.99999
190 , odometry , 0.039453 , -1.1741e-06 , -4.1488e-07 , 0.99751 , 0.99989 , 0.99999
191 , odometry , 0.039453 , -1.6262e-05 , -5.7464e-06 , 0.99751 , 0.99989 , 0.99999
192 , odometry , 0.039946 , -1.1888e-06 , -4.2007e-07 , 0.99751 , 0.99989 , 0.99999
192 , landmark , 1 , 14.0398 , -12.8651 , 1.0027 , 0.0029267 , 1.0032
192 , landmark , 2 , 10.6961 , -2.7662 , 1.1247 , 0.48199 , 2.8637
192 , landmark , 3 , 22.126 , 5.9286 , 0.97958 , 0.07621 , 0.71558
193 , odometry , 0.040439 , 2.9727e-05 , 1.0504e-05 , 0.99751 , 0.99989 , 0.99999
194 , odometry , 0.040932 , 1.4436e-05 , 5.101e-06 , 0.99751 , 0.99989 , 0.99999
195 , odometry , 0.040932 , 3.009e-05 , 1.0633e-05 , 0.99751 , 0.99989 , 0.99999
196 , odometry , 0.041425 , 4.6295e-05 , 1.6359e-05 , 0.99751 , 0.99988 , 0.99999
197 , odometry , 0.042412 , 3.1178e-05 , 1.1017e-05 , 0.99751 , 0.99988 , 0.99998
198 , odometry , 0.043398 , 1.5306e-05 , 5.4083e-06 , 0.99751 , 0.99987 , 0.99998
199 , odometry , 0.044877 , 1.5827e-05 , 5.5927e-06 , 0.99751 , 0.99986 , 0.99998
200 , odometry , 0.044384 , -1.3209e-06 , -4.6674e-07 , 0.99751 , 0.99987 , 0.99998
201 , odometry , 0.044384 , 4.9602e-05 , 1.7527e-05 , 0.99751 , 0.99986 , 0.99998
201 , landmark , 1 , 13.7504 , -12.9351 , 1.011 , 0.011714 , 1.0125
201 , landmark , 2 , 10.2881 , -2.8531 , 1.1571 , 0.56655 , 3.0429
201 , landmark , 3 , 21.8674 , 5.9617 , 0.97994 , 0.073588 , 0.73008
202 , odometry , 0.04537 , 6.8056e-05 , 2.4048e-05 , 0.99751 , 0.99986 , 0.99998
203 , odometry , 0.045864 , 3.3715e-05 , 1.1914e-05 , 0.99751 , 0.99986 , 0.99998
204 , odometry , 0.046357 , 6.9535e-05 , 2.4571e-05 , 0.99751 , 0.99985 , 0.99998
205 , odometry , 0.047343 , 8.9121e-05 , 3.1491e-05 , 0.99751 , 0.99985 , 0.99998
206 , odometry , 0.046357 , 6.9535e-05 , 2.4571e-05 , 0.99751 , 0.99985 , 0.99998
207 , odometry , 0.047343 , 7.1015e-05 , 2.5094e-05 , 0.99751 , 0.99985 , 0.99998
208 , odometry , 0.047343 , 7.1015e-05 , 2.5094e-05 , 0.99751 , 0.99985 , 0.99998
209 , odometry , 0.048329 , 5.4011e-05 , 1.9085e-05 , 0.99751 , 0.99984 , 0.99998
209 , landmark , 1 , 13.3275 , -12.9831 , 1.0261 , 0.026818 , 1.0275
209 , landmark , 2 , 9.9345 , -2.8487 , 1.1835 , 0.63988 , 3.2315
209 , landmark , 3 , 21.3903 , 5.9321 , 0.98145 , 0.066886 , 0.75882
209 , landmark , 5 , 9.4298 , 4.1492 , 1.3952 , -0.89823 , 3.0414
210 , odometry , 0.048329 , 9.0977e-05 , 3.2147e-05 , 0.99751 , 0.99984 , 0.99998
211 , odometry , 0.048823 , 9.1906e-05 , 3.2476e-05 , 0.99751 , 0.99984 , 0.99998
212 , odometry , 0.049316 , 9.2834e-05 , 3.2804e-05 , 0.99751 , 0.99983 , 0.99998
213 , odometry , 0.049809 , 9.3762e-05 , 3.3132e-05 , 0.99751 , 0.99983 , 0.99998
214 , odometry , 0.049316 , 0.00013055 , 4.6132e-05 , 0.99751 , 0.99983 , 0.99998
215 , odometry , 0.049316 , 0.00013055 , 4.6132e-05 , 0.99751 , 0.99983 , 0.99998
216 , odometry , 0.049809 , 0.00013186 , 4.6594e-05 , 0.99751 , 0.99983 , 0.99998
217 , odometry , 0.050302 , 5.6216e-05 , 1.9864e-05 , 0.99751 , 0.99983 , 0.99998
218 , odometry , 0.050795 , 0.00011504 , 4.0652e-05 , 0.99751 , 0.99982 , 0.99998
218 , landmark , 1 , 12.8858 , -12.9988 , 1.0448 , 0.04439 , 1.044
218 , landmark , 2 , 9.553 , -2.8751 , 1.2213 , 0.73543 , 3.4436
218 , landmark , 3 , 21.0753 , 5.9438 , 0.98237 , 0.062516 , 0.77834
218 , landmark , 5 , 9.0218 , 4.1115 , 1.4662 , -1.0229 , 3.2446
219 , odometry , 0.051288 , 0.00011616 , 4.1047e-05 , 0.99751 , 0.99982 , 0.99998
220 , odometry , 0.051288 , 7.6933e-05 , 2.7185e-05 , 0.99751 , 0.99982 , 0.99998
221 , odometry , 0.051781 , 0.00011728 , 4.1441e-05 , 0.99751 , 0.99982 , 0.99998
222 , odometry , 0.051781 , 0.00011728 , 4.1441e-05 , 0.99751 , 0.99982 , 0.99998
